node_id,timestamp,battery_percent,heading_deg,in_trip,latitude_deg,longitude_deg,speed_kmph,"Bristol Port / Avonmouth Docks / GPS_02 Graham Robertson exported at Tuesday 3rd August 2021"
200,1621511800000,4.6,112.5,1,51.5010557,-2.7352716,8
200,1621512386000,4.6,315,1,51.5001307,-2.730138,1
200,1621512760000,4.6,303.75,,51.5021656,-2.7339737,3
200,1621513647000,4.6,320.625,1,51.5000936,-2.7304499,1
200,1621514221000,4.6,118.125,1,51.5028543,-2.734699,2
200,1621514226000,4.6,129.375,,51.5028229,-2.7346276,4
200,1621514776000,4.6,281.25,1,51.4999552,-2.7287391,3
200,1621515074000,4.6,270,,51.5004529,-2.7317494,2
200,1621516938000,4.6,146.25,,51.5021604,-2.7360218,3
200,1621521215000,4.6,0,1,51.499575,-2.7287153,0
200,1621521647000,4.6,292.5,,51.5005244,-2.7313673,3
200,1621522021000,4.6,286.875,1,51.5018066,-2.7349879,4
200,1621522591000,4.6,303.75,1,51.5003822,-2.7307925,2
200,1621522702000,4.6,230.625,,51.5008586,-2.7316779,1
200,1621592047000,4.6,5.625,1,51.5049426,-2.7107019,0
200,1621592617000,4.6,157.5,1,51.4971844,-2.7030686,1
200,1621593250000,4.6,168.75,1,51.4975497,-2.7016042,1
200,1621593829000,4.6,219.375,1,51.4973867,-2.7017591,0
200,1621594433000,4.6,112.5,1,51.4973279,-2.7031165,2
200,1621595064000,4.6,140.625,1,51.4976908,-2.7018635,4
200,1621595642000,4.6,174.375,1,51.4974593,-2.7013458,1
200,1621596248000,4.6,309.375,1,51.4977881,-2.7017974,11
200,1621596742000,4.6,0,,51.4970091,-2.7025023,0
200,1621596932000,4.6,292.5,1,51.497013,-2.7025627,0
200,1621597501000,4.6,140.625,1,51.4966704,-2.7019723,0
200,1621597613000,4.6,11.25,,51.4966007,-2.7020445,0
200,1621597956000,4.6,331.875,1,51.4969098,-2.7017014,1
200,1621598597000,4.6,129.375,1,51.49753,-2.7007173,2
200,1621599168000,4.6,202.5,1,51.4976311,-2.7008237,1
200,1621599772000,4.6,286.875,1,51.4968683,-2.7008983,0
200,1621599891000,4.6,0,,51.4969888,-2.7007482,1
200,1621604351000,4.6,0,1,51.4969858,-2.7024931,0
200,1621605570000,4.6,0,1,51.4969867,-2.7025157,0
200,1621606140000,4.6,146.25,1,51.4970472,-2.7021341,1
200,1621606747000,4.6,0,1,51.4968212,-2.702089,0
200,1621606812000,4.6,0,,51.4968669,-2.7020665,0
200,1621611639000,4.6,0,1,51.4967563,-2.7021496,0
200,1621612252000,4.6,196.875,1,51.4967308,-2.7021427,0
200,1621612682000,4.6,39.375,,51.4967715,-2.7020588,0
200,1621699114000,4.575,0,,51.4968206,-2.7019331,0
200,1621785541000,4.575,0,,51.4967405,-2.7020997,0
200,1621871970000,4.575,0,,51.4967261,-2.7021203,0
200,1621925578000,4.575,106.875,1,51.4994128,-2.7277671,1
200,1621926011000,4.575,326.25,,51.5002668,-2.7294535,1
200,1621926607000,4.575,225,1,51.5017236,-2.7349015,6
200,1621927213000,4.575,354.375,1,51.4994353,-2.7279316,0
200,1621927410000,4.575,326.25,,51.5000883,-2.7291303,2
200,1621928558000,4.575,343.125,1,51.4996453,-2.7279362,0
200,1621928928000,4.575,286.875,,51.5007424,-2.7303299,2
200,1621930334000,4.575,320.625,,51.500842,-2.7306242,2
200,1621931104000,4.575,0,1,51.4994933,-2.727872,0
200,1621931474000,4.575,326.25,,51.5003805,-2.7295843,3
200,1621932204000,4.575,320.625,1,51.4997185,-2.7305291,1
200,1621932846000,4.575,315,1,51.5006452,-2.7303176,1
200,1621933008000,4.575,298.125,,51.501044,-2.7310254,1
200,1621933403000,4.575,140.625,1,51.5005416,-2.7333296,10
200,1621934008000,4.575,309.375,1,51.5008601,-2.7304094,2
200,1621934564000,4.575,90,,51.4998033,-2.729274,6
200,1621934722000,4.575,309.375,1,51.4995358,-2.7277994,0
200,1621934998000,4.575,39.375,,51.50024,-2.7294492,1
200,1621935860000,4.575,253.125,1,51.4996372,-2.7283637,0
200,1621937414000,4.575,286.875,1,51.4995505,-2.7281919,1
200,1621937969000,4.575,292.5,,51.5016803,-2.7324634,4
200,1621938623000,4.575,281.25,1,51.4995197,-2.7284088,2
200,1621939054000,4.575,303.75,,51.5008853,-2.7305307,1
200,1621940006000,4.575,315,1,51.5003906,-2.7296834,1
200,1621940576000,4.575,61.875,1,51.499563,-2.7301678,10
200,1621941179000,4.575,315,1,51.5008222,-2.7300726,1
200,1621941819000,4.575,315,1,51.499501,-2.7282836,1
200,1621942250000,4.575,309.375,,51.5014215,-2.7310217,2
200,1621942370000,4.575,258.75,1,51.5014489,-2.7324171,6
200,1621942976000,4.575,33.75,1,51.500221,-2.7283953,3
200,1621943050000,4.575,61.875,,51.5002667,-2.728372,2
200,1621950677000,4.575,354.375,1,51.4997392,-2.7288273,0
200,1621951851000,4.575,185.625,1,51.4994812,-2.7281887,0
200,1621952493000,4.575,315,1,51.4996249,-2.7281776,0
200,1621953062000,4.575,56.25,1,51.4989531,-2.7294928,5
200,1621954300000,4.575,33.75,1,51.4990129,-2.7289595,6
200,1621954879000,4.575,298.125,1,51.5003593,-2.7320376,2
200,1621955483000,4.575,140.625,1,51.4994327,-2.7286125,2
200,1621956124000,4.575,270,1,51.5007835,-2.7335906,4
200,1621956494000,4.575,118.125,,51.499923,-2.7320352,8
200,1621958622000,4.575,157.5,1,51.5005032,-2.7369365,0
200,1621959270000,4.575,309.375,1,51.4994083,-2.7303884,1
200,1621959840000,4.575,270,1,51.5003911,-2.7351625,3
200,1621960444000,4.575,298.125,1,51.499046,-2.728977,1
200,1621960877000,4.575,281.25,,51.4996923,-2.7315059,1
200,1621961543000,4.575,281.25,1,51.5010301,-2.7376594,2
200,1621961828000,4.575,56.25,,51.5051075,-2.7313064,15
200,1621961834000,4.575,56.25,1,51.5052742,-2.7309634,16
200,1621962138000,4.575,118.125,,51.5058993,-2.7136034,12
200,1622048555000,4.575,0,,51.4967654,-2.7021037,0
200,1622103968000,4.55,123.75,1,51.4974381,-2.7010074,8
200,1622104536000,4.55,163.125,1,51.4982565,-2.7048451,1
200,1622105179000,4.55,185.625,1,51.4981007,-2.7047535,0
200,1622105748000,4.55,0,1,51.4980358,-2.7044671,0
200,1622106050000,4.55,309.375,,51.4989388,-2.7052221,8
200,1622107367000,4.55,0,1,51.4976522,-2.6999995,0
200,1622108008000,4.55,343.125,1,51.4971825,-2.7013209,0
200,1622108580000,4.55,50.625,1,51.5047175,-2.7055321,3
200,1622108950000,4.55,39.375,,51.5061354,-2.7040113,3
200,1622109757000,4.55,202.5,1,51.5060935,-2.7039989,10
200,1622110127000,4.55,22.5,,51.5068257,-2.7033674,1
200,1622110978000,4.55,180,1,51.5048742,-2.7049149,0
200,1622111549000,4.55,219.375,1,51.5060803,-2.7035597,7
200,1622112044000,4.55,33.75,,51.5071465,-2.7030341,2
200,1622116517000,4.55,0,1,51.5054026,-2.7055614,3
200,1622116982000,4.55,219.375,,51.5067532,-2.7033399,4
200,1622119086000,4.55,236.25,1,51.505478,-2.7081958,3
200,1622119367000,4.55,45,,51.5041793,-2.7076396,4
200,1622121256000,4.55,0,1,51.4979766,-2.7045116,0
200,1622121897000,4.55,0,1,51.4982823,-2.7049425,0
200,1622122064000,4.55,101.25,,51.4981433,-2.7027189,6
200,1622122882000,4.55,50.625,1,51.4968312,-2.7017586,0
200,1622123251000,4.55,0,,51.4967194,-2.7019227,0
200,1622209678000,4.55,0,,51.4968232,-2.7019028,0
200,1622296105000,4.55,0,,51.4967669,-2.7016821,0
200,1622382534000,4.55,0,,51.4968361,-2.7016261,0
200,1622468961000,4.55,0,,51.4969746,-2.7016378,0
